chembl_id,name,smiles,MolLogP,QED,TPSA,NumHAcceptors,NumHDonors,MolWt,NumRotatableBonds,RingCount,FractionCSP3,HeavyAtomCount
CHEMBL2,PRAZOSIN,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1.7845999999999997,0.7265621787893097,106.95,8,1,383.40800000000024,4,4,0.3157894736842105,28
CHEMBL3,NICOTINE,CN1CCC[C@H]1c1cccnc1,1.8483,0.6261518225795569,16.130000000000003,2,0,162.236,1,2,0.5,12
CHEMBL4,OFLOXACIN,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.5439999999999998,0.8747398264671755,75.00999999999999,6,1,361.37300000000005,2,4,0.4444444444444444,26
CHEMBL5,NALIDIXIC ACID,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,0.849523695002097,72.19,4,1,232.23899999999998,2,2,0.25,17
CHEMBL6,INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.9273200000000026,0.7678065120522066,68.53,4,1,357.793,4,3,0.15789473684210525,25
CHEMBL403,SULBACTAM,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-0.794999999999999,0.5988163606060163,91.75,4,1,233.24499999999998,1,2,0.75,15
CHEMBL404,TAZOBACTAM,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-1.523199999999998,0.6721670015102429,122.45999999999998,7,1,300.296,3,3,0.6,20
CHEMBL8,CIPROFLOXACIN,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.5833,0.8932298763507216,74.57,5,2,331.34700000000004,3,4,0.4117647058823529,24
CHEMBL9,NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1.2683,0.8910262977655083,74.57000000000001,5,2,319.336,3,3,0.375,23
CHEMBL405,AMPHETAMINE,CC(N)Cc1ccccc1,1.5763,0.6542162175383444,26.02,1,1,135.20999999999998,2,1,0.3333333333333333,10
CHEMBL6622,ISOSORBIDE DINITRATE,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],-1.0622000000000003,0.44641049179076997,123.20000000000002,8,0,236.13599999999997,4,2,1.0,16
CHEMBL6437,MIANSERIN,CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.0839000000000016,0.7212588245608211,6.48,2,0,264.372,0,4,0.3333333333333333,20
CHEMBL11,IMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccccc21,3.8750000000000027,0.8384623265941307,6.48,2,0,280.415,4,3,0.3684210526315789,21
CHEMBL406,INDAPAMIDE,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.0834,0.8705249450646536,92.5,4,2,365.84200000000004,3,3,0.1875,24
CHEMBL407,FLUMAZENIL,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1.7736999999999998,0.793247744649229,64.43,5,0,303.293,2,3,0.26666666666666666,22
CHEMBL408,TROGLITAZONE,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,4.374260000000002,0.7166041254699328,84.86,6,2,441.54900000000015,5,4,0.4166666666666667,31
CHEMBL409,BICALUTAMIDE,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,2.8795800000000007,0.5604120760868545,107.25999999999999,5,2,430.3790000000001,5,2,0.2222222222222222,29
CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.153800000000002,0.79164533623487,32.67,2,0,284.74600000000004,1,3,0.125,20
CHEMBL13,METOPROLOL,COCCc1ccc(OCC(O)CNC(C)C)cc1,1.6132,0.7135696186852986,50.72,4,2,267.36899999999997,9,1,0.6,19
CHEMBL411,DIETHYLSTILBESTROL,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.828600000000005,0.7796984854737203,40.46,2,2,268.356,4,2,0.2222222222222222,20
CHEMBL267936,MECAMYLAMINE,CNC1(C)C2CCC(C2)C1(C)C,2.4206000000000003,0.632181599279575,12.03,1,1,167.296,1,2,1.0,12
CHEMBL14,CARBACHOL,C[N+](C)(C)CCOC(N)=O.[Cl-],-3.2080999999999973,0.46763782278929383,52.32,2,1,182.65099999999998,3,0,0.8333333333333334,11
CHEMBL16,PHENYTOIN,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.7696,0.8001945345367882,58.2,2,2,252.27300000000002,2,3,0.06666666666666667,19
CHEMBL413,SIROLIMUS,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,6.180600000000006,0.15551123998195282,195.42999999999995,13,3,914.187,6,4,0.7450980392156863,65
CHEMBL269732,TACROLIMUS ANHYDROUS,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,4.639000000000004,0.18495553644513674,178.35999999999996,12,3,804.0310000000001,7,4,0.7727272727272727,57
CHEMBL415,CLOMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.528400000000004,0.8178744322781549,6.48,2,0,314.86,4,3,0.3684210526315789,22
CHEMBL416,METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,2.5478000000000005,0.5863590335117103,52.58,4,0,216.19199999999995,1,3,0.08333333333333333,16
CHEMBL17,DICHLORPHENAMIDE,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.2882000000000006,0.8152117113429302,120.32,4,2,305.16400000000004,2,1,0.0,16
CHEMBL18,ETHOXZOLAMIDE,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,1.3424,0.9002834195387214,82.28,5,1,258.32399999999996,3,2,0.2222222222222222,16
CHEMBL417,EPIRUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,0.0012999999999993017,0.23526258168565614,206.07,12,6,543.5250000000003,5,5,0.4444444444444444,39
CHEMBL19,METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,-1.4237999999999997,0.6449098524835121,107.41,6,1,236.278,1,1,0.4,14
CHEMBL20,ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,-0.8561000000000003,0.6318586926732331,115.03999999999999,6,2,222.251,2,1,0.25,13
CHEMBL419,MAFENIDE,NCc1ccc(S(N)(=O)=O)cc1,-0.20729999999999998,0.6698196794692757,86.18,3,2,186.236,2,1,0.14285714285714285,12
CHEMBL21,SULFANILAMIDE,Nc1ccc(S(N)(=O)=O)cc1,-0.08380000000000004,0.5805509816764027,86.18,3,2,172.20900000000003,1,1,0.0,11
CHEMBL420,GUANABENZ,N=C(N)N/N=C/c1c(Cl)cccc1Cl,1.8103700000000003,0.41216950976615796,74.26,2,3,231.086,2,1,0.0,14
CHEMBL22,TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.2575999999999998,0.8533555071280714,105.51,7,2,290.32300000000004,5,2,0.2857142857142857,21
CHEMBL6966,VERAPAMIL,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,5.093080000000005,0.41990487617646394,63.95,6,0,454.6110000000002,13,2,0.5185185185185185,33
CHEMBL421,SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,3.7016000000000013,0.5405882217196541,141.31,7,3,398.4000000000001,6,3,0.0,28
CHEMBL6466,COUMARIN,O=c1ccc2ccccc2o1,1.793,0.5302216682110639,30.21,2,0,146.14499999999998,0,2,0.0,11
CHEMBL23,DILTIAZEM,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,3.368500000000002,0.6757916364888925,59.080000000000005,6,0,414.52700000000016,6,3,0.36363636363636365,29
CHEMBL24,ATENOLOL,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.45210000000000006,0.637673978167625,84.57999999999998,4,3,266.34099999999995,8,1,0.5,19
CHEMBL25,ASPIRIN,CC(=O)Oc1ccccc1C(=O)O,1.3101,0.5501217966938848,63.60000000000001,3,1,180.15899999999996,2,1,0.1111111111111111,13
CHEMBL422,TRIFLUOPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.945600000000005,0.7094782580960448,9.72,4,0,407.50500000000017,4,4,0.42857142857142855,28
CHEMBL26,SULPIRIDE,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.5567000000000012,0.7869434425499668,101.73,5,2,341.4330000000001,6,2,0.5333333333333333,23
CHEMBL423,BETAXOLOL,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2.3933999999999997,0.6164391834948149,50.72,4,2,307.434,11,2,0.6666666666666666,22
CHEMBL424,SALICYLIC ACID,O=C(O)c1ccccc1O,1.0903999999999998,0.6102585058580265,57.53,2,2,138.12199999999999,1,1,0.0,10
CHEMBL425,OLSALAZINE,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,2.9096000000000006,0.6399634717122534,139.78,6,4,302.242,4,2,0.0,22
CHEMBL27,PROPRANOLOL,CC(C)NCC(O)COc1cccc2ccccc12,2.5775000000000006,0.8375057924076362,41.489999999999995,3,2,259.34900000000005,6,2,0.375,19
CHEMBL6995,PRACTOLOL,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.3826999999999992,0.697114394276545,70.59,4,3,266.34099999999995,7,1,0.5,19
CHEMBL427,MECHLORETHAMINE,CN(CCCl)CCCl,1.3958,0.555740070043485,3.24,1,0,156.056,4,0,1.0,8
CHEMBL29,BENZYLPENICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.8607999999999998,0.7977632704521287,86.71000000000001,4,2,334.39700000000005,4,3,0.4375,23
CHEMBL428,TROVAFLOXACIN,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,1.8944999999999996,0.6764188399093582,101.44999999999999,6,2,416.3590000000001,3,5,0.25,30
CHEMBL30,CIMETIDINE,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,0.5974,0.2346588097545297,88.88999999999999,4,3,252.347,5,1,0.5,17
CHEMBL31,GATIFLOXACIN,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.9804,0.8502925222174252,83.80000000000001,6,2,375.40000000000015,4,4,0.47368421052631576,27
CHEMBL429,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.1353999999999997,0.5968389616111595,95.57999999999998,4,4,328.4120000000001,8,2,0.3157894736842105,24
CHEMBL32,MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.3705000000000007,0.8185182971562767,83.80000000000001,6,2,401.4380000000002,4,5,0.5238095238095238,29
CHEMBL33,LEVOFLOXACIN ANHYDROUS,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.5439999999999998,0.8747398264671755,75.00999999999999,6,1,361.37300000000005,2,4,0.4444444444444444,26
CHEMBL430,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.966,0.7304236261034949,123.04,8,2,389.38700000000017,5,4,0.4444444444444444,28
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,2.3908000000000005,0.5358568540176747,95.94000000000001,7,2,466.62500000000034,9,3,0.5909090909090909,31
CHEMBL433,VALPROATE SODIUM,CCCC(CCC)C(=O)[O-].[Na+],-2.043299999999997,0.44129642673121344,40.129999999999995,2,0,166.196,5,0,0.875,11
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,1.1291999999999998,0.5632719285067509,72.72,4,4,211.261,4,1,0.45454545454545453,15
CHEMBL435,HYDROCHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.35129999999999967,0.6544582690300507,118.35999999999999,5,3,297.74500000000006,1,2,0.14285714285714285,17
CHEMBL35,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1.8907,0.768936392874182,122.63000000000001,5,3,330.749,5,2,0.08333333333333333,21
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.5238000000000005,0.8561371493463951,77.82,4,2,248.71700000000004,2,2,0.16666666666666666,17
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,3.5591000000000026,0.8482528251216538,49.769999999999996,3,1,357.353,4,2,0.25,24
CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.5261,0.8143349412643328,85.08,5,2,255.32400000000004,3,2,0.0,16
CHEMBL438,SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,1.16802,0.8107373568997642,97.97,5,2,264.31,3,2,0.09090909090909091,18
CHEMBL439,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.8596000000000001,0.7871395577774678,97.97,5,2,250.28300000000004,3,2,0.0,17
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,1.5159999999999998,0.4440914917068062,58.2,3,2,254.355,5,1,0.5833333333333334,17
CHEMBL441,THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,1.3498999999999999,0.5777126778981032,58.2,3,2,242.34400000000002,4,1,0.7272727272727273,16
CHEMBL268164,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.2491999999999996,0.5593503134569083,75.27000000000001,3,2,236.271,2,2,0.5833333333333334,17
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1.990800000000002,0.43401040453252926,118.21000000000001,6,3,581.6730000000001,4,8,0.42424242424242425,43
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,5.602600000000005,0.5295731957656133,37.3,1,1,300.44200000000006,5,1,0.45,22
CHEMBL7413,METHOHEXITAL,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1.3066,0.47348972477403223,66.48,3,1,262.30899999999997,3,1,0.5,19
CHEMBL40,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.7004,0.7368838068366227,75.27000000000001,3,2,232.23899999999995,2,2,0.25,17
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.435000000000003,0.8517964099245682,21.259999999999998,2,1,309.33099999999996,6,2,0.29411764705882354,22
CHEMBL443,SULFAMETHOXAZOLE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.3660199999999998,0.804736706639606,98.22,5,2,253.28300000000002,3,2,0.1,17
CHEMBL444,BARBITAL,CCC1(CC)C(=O)NC(=O)NC1=O,0.15879999999999994,0.6000294014636102,75.27000000000001,3,2,184.195,2,1,0.625,13
CHEMBL42,CLOZAPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.7227000000000023,0.8001222420891723,30.869999999999997,4,1,326.83100000000013,0,4,0.2777777777777778,23
CHEMBL445,NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,3.826400000000003,0.8299677542138636,12.03,1,1,263.38399999999996,3,3,0.2631578947368421,20
CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1.4764399999999998,0.8285267006028038,97.97,5,2,278.337,3,2,0.16666666666666666,19
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.3510999999999997,0.5604883600608829,75.27000000000001,3,2,238.28699999999998,5,1,0.5833333333333334,17
CHEMBL448,PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.1849999999999998,0.7067836690245719,75.27000000000001,3,2,226.276,4,1,0.7272727272727273,16
CHEMBL267894,AMOBARBITAL,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.1849999999999998,0.7067836690245718,75.27000000000001,3,2,226.27599999999998,4,1,0.7272727272727273,16
CHEMBL449,BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.7948999999999999,0.6791427219817272,75.27000000000001,3,2,212.249,3,1,0.7,15
CHEMBL450,METHARBITAL,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.5009999999999999,0.6569080951365892,66.48,3,1,198.22199999999998,2,1,0.6666666666666666,14
CHEMBL451,CHLORDIAZEPOXIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.950700000000001,0.6499855803367838,50.459999999999994,3,1,299.761,1,3,0.125,21
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,0.8108700000000015,0.2897076869180157,148.60999999999999,5,5,429.52100000000024,9,3,0.5454545454545454,31
CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3.037700000000001,0.682474275950086,84.6,4,1,315.716,2,3,0.06666666666666667,22
CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.67444,0.8241959038664723,98.22,5,2,267.31,3,2,0.18181818181818182,18
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.8681999999999999,0.8045216732232587,107.2,6,2,280.30899999999997,4,2,0.09090909090909091,19
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.9609999999999999,0.5513835393856523,75.27000000000001,3,2,224.26,4,1,0.5454545454545454,16
CHEMBL455,SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0935999999999998,0.6828174314400922,89.26,4,2,214.246,2,1,0.125,14
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,4.511700000000003,0.48770792549107883,80.32,5,2,393.46800000000013,5,4,0.09523809523809523,28
CHEMBL456,ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3.6057000000000023,0.6438970754146427,63.60000000000001,3,1,303.14099999999996,6,1,0.23076923076923078,19
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,3.7493000000000016,0.8477638711526184,63.6,4,1,331.17600000000004,5,2,0.07692307692307693,20
CHEMBL457,GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,3.573240000000002,0.7849558299886599,46.53,2,1,250.33799999999997,6,1,0.5333333333333333,18
CHEMBL45,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.8550999999999997,0.8449349532973586,54.12,2,2,232.28299999999996,4,2,0.3076923076923077,17
CHEMBL8085,LYSINE,NCCCC[C@H](N)C(=O)O,-0.4726999999999995,0.45717715849655716,89.34,3,3,146.19,5,0,0.8333333333333334,10
CHEMBL46,ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,3.1285200000000017,0.7280085381147323,39.82,4,0,293.37000000000006,2,4,0.3333333333333333,22
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.0881999999999996,0.551662995519089,69.64000000000001,6,0,385.5120000000001,6,4,0.7142857142857143,28
CHEMBL51,KETANSERIN,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,2.423800000000001,0.6735760490733903,75.17,5,1,395.43400000000014,5,4,0.3181818181818182,29
CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.4423000000000001,0.5430485662212737,103.78000000000002,4,4,211.21699999999998,3,1,0.3,15
CHEMBL460,MOLINDONE,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1.96282,0.917711580112694,45.33,3,1,276.38,3,3,0.6875,20
CHEMBL53,APOMORPHINE,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,2.8499000000000025,0.7213394581196795,43.7,3,2,267.328,0,4,0.29411764705882354,20
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.425600000000004,0.759345285057915,40.540000000000006,3,1,375.87100000000015,6,3,0.38095238095238093,26
CHEMBL55,PENTAMIDINE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,2.8828400000000007,0.30195782187837944,118.2,4,4,340.42699999999996,10,2,0.2631578947368421,25
CHEMBL463,AMINOHIPPURIC ACID,Nc1ccc(C(=O)NCC(=O)O)cc1,0.08319999999999966,0.5940584768895217,92.42,3,3,194.19000000000003,3,1,0.1111111111111111,14
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,5.645560000000007,0.36070174388342935,35.53,3,0,354.4900000000001,7,1,0.34782608695652173,26
CHEMBL57,NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,2.6512200000000004,0.8617161250864191,58.120000000000005,4,1,266.30400000000003,1,4,0.26666666666666666,20
CHEMBL465,DRONABINOL,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,5.735800000000006,0.5673159936374234,29.46,2,1,314.46900000000005,4,3,0.6190476190476191,23
CHEMBL58,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-0.13919999999999944,0.13931677804751477,163.17999999999998,10,8,444.4880000000002,12,3,0.36363636363636365,32
CHEMBL59,DOPAMINE,NCCc1ccc(O)c(O)c1,0.5989999999999998,0.544872838506118,66.48,3,3,153.18099999999998,2,1,0.25,11
CHEMBL467,HYDROXYUREA,NC(=O)NO,-0.9561000000000002,0.25664360627911675,75.35000000000001,2,3,76.05499999999999,0,0,0.0,5
CHEMBL61,PODOFILOX,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,2.4092000000000002,0.7629173210900769,92.68,8,1,414.41000000000025,4,5,0.4090909090909091,30
CHEMBL64,ISONIAZID,NNC(=O)c1ccncc1,-0.3149000000000006,0.3165786787720106,68.00999999999999,3,2,137.142,1,1,0.0,10
CHEMBL468,THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.08779999999999993,0.7233587999857974,83.55000000000001,4,1,258.23299999999995,1,3,0.23076923076923078,19
CHEMBL469,KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,2.291,0.855918702387755,59.3,3,1,255.27299999999997,3,3,0.2,19
CHEMBL471,SOTALOL,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1.0895000000000001,0.7241218527557277,78.43,4,3,272.37,6,1,0.5,18
CHEMBL472,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3.641700000000003,0.51917970894521,113.6,5,3,494.0130000000003,8,3,0.391304347826087,33
CHEMBL473,DOFETILIDE,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1.9828999999999997,0.5525349937837031,104.81,6,2,441.57500000000016,11,2,0.3684210526315789,29
CHEMBL476,DACARBAZINE,CN(C)/N=N/c1[nH]cnc1C(N)=O,0.0688999999999999,0.5105305434356862,99.72999999999999,4,2,182.18699999999998,3,1,0.3333333333333333,13
CHEMBL477,ADENOSINE,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.9800000000000006,0.49051986767922323,139.54000000000002,9,4,267.245,2,3,0.5,19
CHEMBL479,THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.885600000000005,0.6192081845073194,6.48,4,0,370.587,4,4,0.42857142857142855,25
CHEMBL480,LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,3.515220000000001,0.6986390031308142,73.86,4,1,369.3680000000001,5,3,0.25,25
CHEMBL481,IRINOTECAN,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,4.0911000000000035,0.35595556922918214,114.2,9,1,586.6890000000004,4,7,0.5151515151515151,43
CHEMBL70,MORPHINE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1.1981,0.7033474919154648,52.93000000000001,4,2,285.343,0,5,0.5294117647058824,21
CHEMBL485,CODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1.5010999999999999,0.7981444096668123,41.93,4,1,299.3700000000001,1,5,0.5555555555555556,22
CHEMBL71,CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.894400000000004,0.7918053413291345,6.48,3,0,318.8730000000001,4,3,0.29411764705882354,21
CHEMBL72,DESIPRAMINE,CNCCCN1c2ccccc2CCc2ccccc21,3.5328000000000026,0.8516371541172786,15.27,2,1,266.388,4,3,0.3333333333333333,20
CHEMBL488,AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1.3532,0.5969362176118971,72.19,3,2,232.28299999999996,2,2,0.38461538461538464,17
CHEMBL74,CROMOLYN SODIUM,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],-6.546899999999996,0.2219142907802687,179.37,11,1,512.3340000000002,8,4,0.13043478260869565,36
